stationNumber,slope,lowBound,hightBound,slopeInt,meanWind,mw1990,mw2017,pw1990,pw2017
474250-99999,-0.0010946907498636804,-0.07738057875268509,0.07519119725295773,0,44.142857142857146,44,42,172,196
841230-99999,-0.012041598248489549,-0.2302778829446019,0.20619468644762282,0,40.714285714285715,47,36,187,177
071460-99999,-0.3347016967706701,-0.6644295450336262,-0.004973848507713985,-1,40.464285714285715,41,33,267,253
408930-99999,0.42692939244664363,0.163048681086856,0.6908101038064313,1,43.92857142857143,43,45,164,198
746120-93104,0.3675424192665651,0.06391503419066663,0.6711698043424636,1,33.25,31,38,224,207
828240-99999,0.05363984674329039,-0.23244985751684197,0.3397295510034227,0,14.142857142857142,7,14,73,65
722480-13957,-0.21127531472359035,-0.32218934637007257,-0.10036128307710813,-1,33.07142857142857,40,33,172,171
276480-99999,-0.09113300492610762,-0.19606590073341973,0.013799890881204493,0,24.535714285714285,28,26,232,237
350260-99999,0.07772304324028928,-0.1025568161835139,0.2580029026640924,0,20.357142857142858,23,24,218,257
161490-99999,-0.17870826491516356,-0.32130878175945804,-0.03610774807086908,-1,25.464285714285715,28,24,339,36
109540-99999,0.39901477832513355,0.1124674151968515,0.6855621414534157,1,37.0,37,51,247,275
833840-99999,-0.18637110016420605,-0.24796191992289798,-0.12478028040551412,-1,10.178571428571429,13,9,109,115
607340-99999,-0.2974822112753219,-0.43768638175149427,-0.15727804079914948,-1,31.107142857142858,32,24,350,286
584370-99999,-0.31198686371100726,-0.44834042506747795,-0.17563330235453656,-1,53.42857142857143,56,53,265,286
725180-14735,-0.26792556102901105,-0.36662901106387125,-0.16922211099415083,-1,34.607142857142854,41,34,240,257
856720-99999,-0.12780514504651977,-0.32492346954911466,0.06931317945607512,0,31.107142857142858,40,34,211,232
082130-99999,0.07799671592775084,-0.06445384320970876,0.22044727506521045,0,28.75,27,28,247,219
534800-99999,0.001642036124795354,-0.0956521341323923,0.09893620638198301,0,24.357142857142858,25,27,277,251
488260-99999,0.12041598248494775,-0.08080800077491199,0.32163996574480747,0,20.285714285714285,16,26,108,64
370540-99999,0.08182813355227225,-0.025178152424685712,0.18883441952923022,0,35.464285714285715,34,39,53,81
970160-99999,-0.38286808976464826,-0.5459894545797532,-0.2197467249495433,-1,16.964285714285715,21,9,171,204
614010-99999,-0.013409961685831528,-0.494183390276577,0.4673634669049139,0,65.46428571428571,56,66,15,69
725300-94846,-0.2315270935960564,-0.3658751677479122,-0.0971790194442006,-1,44.42857142857143,55,45,236,271
227680-99999,-0.30131362889983837,-0.43100268678393694,-0.17162457101573977,-1,30.464285714285715,37,30,249,213
163600-99999,0.04597701149425737,-0.1320053107622761,0.22395933375079083,0,46.0,50,41,20,355
607230-99999,-0.038861521620144446,-0.15951823827431927,0.08179519503403036,0,21.642857142857142,20,19,322,299
592870-99999,0.23782156540777433,0.15411523556742612,0.32152789524812253,1,23.821428571428573,19,28,59,36
846910-99999,0.2260536398467466,0.02788650665828113,0.42422077303521205,1,35.57142857142857,33,39,197,239
723627-23081,-0.12287903667213484,-0.26931891462642693,0.02356084128215724,0,31.892857142857142,42,33,238,238
825640-99999,-0.0013683634373299336,-0.2928160017177024,0.2900792748430425,0,20.464285714285715,19,20,74,99
126950-99999,-0.06704980842911712,-0.3704707590290689,0.23637114217083466,0,34.25,38,38,260,257
607100-99999,0.16174055829227485,-0.05990565221074082,0.38338676879529054,0,37.82142857142857,24,39,299,284
949030-99999,-0.4403393541324536,-0.7850441076897792,-0.09563460057512807,-1,59.32142857142857,77,40,321,315
071250-99999,-0.429392446633834,-0.5229430992088598,-0.3358417940588082,-1,46.25,50,41,263,259
116360-99999,0.06075533661740476,-0.06741373738832054,0.18892441062313006,0,34.857142857142854,32,35,272,251
957160-99999,-0.056923918992880684,-0.18125662629533468,0.0674087883095733,0,42.285714285714285,48,40,275,305
064500-99999,0.19813902572523978,0.0013735258248920024,0.39490452562558753,1,34.5,37,37,235,239
653870-99999,0.5166940339354276,0.3311709090779511,0.702217158792904,1,33.214285714285715,34,41,219,214
766560-99999,0.20388615216201847,0.011819930864263611,0.3959523734597733,1,9.392857142857142,8,19,43,137
030030-99999,-0.5908593322386524,-0.9443533763565504,-0.23736528812075447,-1,69.39285714285714,77,72,247,240
478290-99999,-0.1382047071702224,-0.24154761157806887,-0.034861802762375924,-1,20.464285714285715,27,20,335,334
536140-99999,-0.3259441707717685,-0.4602734903937427,-0.19161485114979432,-1,22.464285714285715,19,17,9,4
873950-99999,0.2493158182813436,0.0778481457109757,0.4207834908517115,1,28.178571428571427,30,30,109,88
474070-99999,0.6787082649151738,0.5289154447766762,0.8285010850536714,1,23.928571428571427,18,31,259,245
723060-13722,-0.36179529282977785,-0.49373477214600203,-0.22985581351355366,-1,28.571428571428573,37,28,233,227
719400-99999,0.310892172961143,0.20413698664461932,0.4176473592776667,1,32.785714285714285,29,40,273,272
956140-99999,-0.18117131910237072,-0.752043569911277,0.3897009317065355,0,34.92857142857143,20,34,197,211
711480-99999,-0.030377668308702144,-0.12714688751001596,0.06639155089261166,0,45.035714285714285,47,45,246,271
678990-99999,-0.047345374931583,-0.14930242266288596,0.05461167279971997,0,17.035714285714285,17,17,300,106
685880-99999,-0.28680897646416675,-0.5374783111228392,-0.03613964180549434,-1,37.785714285714285,26,28,139,207
042850-99999,-0.07717569786534806,-0.3185440011777674,0.1641926054470713,0,75.92857142857143,84,77,299,308
653380-99999,0.019430760810072736,-0.1297717216494796,0.1686332432696251,0,14.964285714285714,16,10,211,202
067000-99999,0.060207991242476167,-0.01419365270047765,0.13460963518542998,0,22.571428571428573,23,24,267,283
942110-99999,-0.49863163656266896,-0.7725368015465979,-0.22472647157874004,-1,8.285714285714286,26,5,108,86
724170-13729,-0.4296661193212914,-0.6109385284843526,-0.24839371015823022,-1,21.214285714285715,35,20,263,258
716278-99999,0.9570333880678916,0.6815343576586781,1.2325324184771052,1,33.607142857142854,29,50,283,231
075350-99999,-0.21538040503558087,-0.2780906225477579,-0.15267018752340383,-1,23.464285714285715,26,20,196,195
655940-99999,-0.9570333880678856,-1.3193187710324028,-0.5947480051033684,-1,33.464285714285715,45,34,198,200
013680-99999,-0.12397372742200519,-0.2440235642851813,-0.0039238905588290796,-1,31.678571428571427,33,32,238,276
722926-03154,-0.4986316365626737,-0.6976225338941503,-0.29964073923119705,-1,20.142857142857142,32,16,214,220
416750-99999,0.3776683087027986,0.23805980023580078,0.5172768171697965,1,15.285714285714286,12,18,165,196
722446-93987,-0.4365079365079399,-0.5520132314131749,-0.3210026416027048,-1,28.821428571428573,38,27,154,144
560960-99999,0.2827038861521667,0.19592540357737553,0.36948236872695783,1,15.892857142857142,13,17,126,89
488200-99999,0.6617405582922923,0.5675841518079779,0.7558969647766066,1,22.285714285714285,14,29,97,74
804070-99999,-0.4688013136289113,-0.8445320933410476,-0.09307053391677506,-1,30.392857142857142,31,17,44,39
293130-99999,-0.22441160372195101,-0.30913812890198594,-0.13968507854191609,-1,27.214285714285715,31,25,207,202
877650-99999,-0.515325670498086,-0.7842275272140073,-0.2464238137821646,-1,59.82142857142857,74,60,276,295
064790-99999,0.15873015873016116,-0.050457612571766064,0.3679179300320884,0,35.0,33,30,238,244
638870-99999,-0.8322386425834913,-1.2116841064550101,-0.45279317871197244,-1,38.17857142857143,39,21,101,151
111920-99999,0.05555555555555752,-0.07759686690185097,0.18870797801296602,0,18.535714285714285,19,20,277,327
710944-99999,-0.019430760810070113,-0.3475333772671652,0.308671855647025,0,51.035714285714285,53,58,354,355
060090-99999,-2.4896004378763523,-3.99369952957566,-0.9855013461770443,-1,92.82142857142857,108,0,243,0
583380-99999,-0.18773946360153235,-0.3375503210927535,-0.03792860611031121,-1,25.785714285714285,32,28,71,85
480100-99999,-0.1453201970443411,-0.23554724441262104,-0.05509314967606116,-1,3.6785714285714284,1,2,174,180
318250-99999,0.12096332785988317,0.050578590728478784,0.19134806499128756,1,13.357142857142858,14,16,211,214
234120-99999,-0.2613574165298325,-0.35343091733363347,-0.16928391572603158,-1,34.82142857142857,40,33,129,191
946020-99999,0.0812807881773337,-0.0547502422937243,0.2173118186483917,0,74.82142857142857,65,75,194,186
435550-99999,nan,nan,nan,0,51.74074074074074,62.0,47.0,47.0,272.0
724340-13994,-0.255062944718119,-0.32409097684044263,-0.18603491259579538,-1,40.357142857142854,46,40,215,236
742300-24037,-0.01778872468527587,-0.08967689928779646,0.05409944991724472,0,43.892857142857146,45,44,302,301
119780-99999,0.5446086480569273,0.3882176955428387,0.700999600571016,1,28.428571428571427,16,37,1,347
823360-99999,0.4162561576354675,0.23086579980371727,0.6016465154672178,1,12.964285714285714,0,15,70,88
477410-99999,0.03284072249589565,-0.02672299621490231,0.09240444120669361,0,33.07142857142857,33,35,280,279
134590-99999,-0.1784345922276959,-0.34676124322977375,-0.010107941225618033,-1,29.785714285714285,35,22,91,93
442820-99999,0.21100164203613,0.05129183312461949,0.3707114509476405,1,24.678571428571427,24,31,309,284
516560-99999,0.14148877941981428,0.007411586422765543,0.275565972416863,1,22.107142857142858,18,25,58,120
286660-99999,-0.3727422003284076,-0.6231364645134074,-0.12234793614340778,-1,38.785714285714285,50,36,238,210
171240-99999,-0.44334975369458784,-0.5687331124328181,-0.31796639495635753,-1,30.928571428571427,37,24,292,340
297660-99999,-0.0016420361247930643,-0.10315463053013406,0.09987055828054793,0,16.071428571428573,18,19,152,179
725370-94847,-0.4466338259441715,-0.5705195334900257,-0.32274811839831724,-1,41.5,54,41,242,247
838400-99999,0.4584017515052029,0.30312919005866046,0.6136743129517453,1,29.035714285714285,19,30,84,95
766655-99999,-0.4406130268199236,-0.8260610659582835,-0.05516498768156364,-1,18.5,32,13,185,240
605150-99999,-0.09469074986317322,-0.46660217765802975,0.2772206779316833,0,30.857142857142858,22,29,314,344
128300-99999,-0.20990695128626666,-0.4142855497874556,-0.005528352785077767,-1,34.82142857142857,35,36,288,310
957460-99999,-0.43924466338259843,-0.5971111646315539,-0.281378162133643,-1,3.392857142857143,12,1,324,248
711090-99999,0.04734537493158489,-0.10015090319598616,0.19484165305915593,0,30.892857142857142,33,35,145,118
476160-99999,-0.028735632183906595,-0.07153977307991669,0.014068508712103488,0,27.678571428571427,30,27,270,231
547760-99999,-0.19731800766284102,-0.36628531425854094,-0.028350701067141132,-1,59.67857142857143,59,52,337,296
029840-99999,0.2810618500273682,-0.15037269228252897,0.7124963923372654,0,59.535714285714285,53,65,218,241
085790-99999,0.25451559934319234,-0.03699363068954303,0.5460248293759278,0,32.714285714285715,33,36,337,348
654320-99999,-0.4340448823207465,-0.6013419052688183,-0.2667478593726747,-1,14.428571428571429,25,14,222,225
067940-99999,0.1401204159824865,0.06552566030441392,0.2147151716605591,1,19.357142857142858,17,23,54,50
478180-99999,1.613026819923408,1.161229323371983,2.0648243164748328,1,32.357142857142854,26,43,353,312
013755-99999,-0.18609742747673652,-0.396898114231821,0.024703259278347905,0,115.42857142857143,122,116,239,255
341860-99999,-0.2854406130268218,-0.4503713549117826,-0.12050987114186099,-1,41.892857142857146,48,40,249,218
476400-99999,0.06102900930487917,-0.03442929148206404,0.15648731009182237,0,18.75,26,21,180,251
572900-99999,-0.2610837438423721,-0.43327003369783734,-0.08889745398690688,-1,20.928571428571427,20,22,343,332
724035-13773,0.3092501368363475,0.15111733004106634,0.4673829436316287,1,31.928571428571427,27,35,322,299
077610-99999,-0.17843459222769925,-0.2557814393405796,-0.10108774511481887,-1,33.857142857142854,35,30,32,299
601270-99999,0.14887794198139176,0.02191698132941866,0.27583890263336486,1,13.714285714285714,11,11,270,90
572970-99999,-0.33825944170772493,-0.4379866197796451,-0.23853226363580476,-1,24.428571428571427,26,21,6,355
717060-99999,0.08100711548987688,-0.005950011032594266,0.16796424201234803,0,45.5,46,48,247,242
585560-99999,-0.13218390804597988,-0.20341418581249693,-0.060953630279462837,-1,22.464285714285715,23,20,10,18
725640-24018,-0.22167487684729348,-0.3178251827833347,-0.12552457091125221,-1,54.714285714285715,58,53,275,282
718510-99999,0.07142857142857695,-0.02986689273155045,0.17272403558870436,0,43.392857142857146,48,43,276,290
723740-23194,0.09195402298850597,-0.02338159990254758,0.2072896458795595,0,35.5,33,37,231,221
309350-99999,0.2668308702791525,0.16301464859658293,0.370647091961722,1,13.75,13,21,335,286
714230-99999,0.31034482758621634,0.14925345978013835,0.4714361953922943,1,66.71428571428571,68,69,256,255
408410-99999,0.2413793103448341,0.06660664651442932,0.41615197417523886,1,28.928571428571427,29,32,308,326
626500-99999,0.5640394088670012,0.06848618925682498,1.0595926284771775,1,49.82142857142857,40,93,9,20
161810-99999,0.8459222769567725,0.7109753438547805,0.9808692100587645,1,31.678571428571427,21,43,19,357
246520-99999,-0.39682539682540324,-0.5353488103011743,-0.2583019833496321,-1,31.857142857142858,36,29,30,325
221060-99999,-0.1349206349206351,-0.21086928971370494,-0.058971980127565285,-1,15.321428571428571,19,17,259,283
948940-99999,-0.11302681992337227,-0.4150229604411977,0.18896932059445315,0,55.892857142857146,59,55,321,328
486650-99999,0.13656267104543401,0.01389243510802085,0.2592329069828472,1,17.75,19,19,30,36
969960-99999,-0.7441160372194865,-1.0777003169804018,-0.41053175745857123,-1,65.39285714285714,87,68,122,129
915900-99999,-0.058565955117680674,-0.15889301559703067,0.04176110536166931,0,29.857142857142858,30,28,148,154
331350-99999,-0.2761357416529919,-0.4150011412072657,-0.13727034209871802,-1,32.67857142857143,31,34,276,277
287910-99999,-0.14887794198139065,-0.28682340676462126,-0.01093247719816004,-1,36.357142857142854,40,36,228,236
722906-93112,-0.09879584017515128,-0.19821878176645513,0.0006271014161525618,0,28.964285714285715,31,29,280,283
948740-99999,0.17679255610289624,0.052423437940967765,0.3011616742648247,1,39.5,29,37,276,222
515730-99999,0.4411603721948649,0.2803164111821044,0.6020043332076255,1,10.642857142857142,9,24,71,65
084330-99999,-0.3533114395183413,-0.4587142078819134,-0.24790867115476925,-1,40.464285714285715,45,39,63,33
942680-99999,0.11822660098521809,-0.043298022497120114,0.2797512244675563,0,25.571428571428573,18,26,90,93
552790-99999,-0.05254515599342885,-0.21774304598812297,0.11265273400126527,0,40.92857142857143,46,42,246,247
972600-99999,0.1420361247947485,0.04971602120317917,0.23435622838631784,1,20.607142857142858,20,25,145,124
385790-99999,0.16666666666666938,0.0658742246801127,0.2674591086532261,1,15.964285714285714,14,21,317,358
714820-99999,-0.1001642036124869,-0.4130372297466822,0.21270882252170842,0,54.42857142857143,49,59,7,57
710770-99999,-0.1247947454843994,-0.2101852234858008,-0.039404267482997996,-1,28.642857142857142,34,28,289,338
710940-99999,0.9148877941981484,0.3809715787158027,1.4488040096804942,1,51.32142857142857,35,50,291,341
064580-99999,0.09250136836344242,-0.17254702396553645,0.3575497606924213,0,41.857142857142854,45,36,239,229
116790-99999,-0.0005473453749325619,-0.1500932742105153,0.14899858346065017,0,33.857142857142854,33,38,233,265
840710-99999,0.5090311986863815,0.2596776674418593,0.7583847299309037,1,23.357142857142858,20,43,73,5
128820-99999,0.22879036672140365,0.1751354205176474,0.2824453129251599,1,29.0,25,33,309,314
384030-99999,-0.041871921182265015,-0.25270996139001917,0.16896611902548914,0,29.535714285714285,32,28,17,12
229960-99999,-0.16064586754242036,-0.28910756787615594,-0.03218416720868478,-1,27.392857142857142,31,27,196,207
967490-99999,-0.012315270935959077,-0.14088115020681297,0.11625060833489481,0,28.678571428571427,31,31,349,266
619020-99999,-0.4526546250684241,-0.5508986559527694,-0.3544105941840787,-1,71.42857142857143,79,68,103,139
985360-99999,-0.022167487684733117,-0.19862616968636765,0.15429119431690141,0,27.035714285714285,23,24,87,47
084820-99999,0.16803503010399617,0.05209336115470849,0.2839766990532839,1,36.214285714285715,32,36,287,260
483280-99999,0.17651888341543956,0.05903309075239761,0.2940046760784815,1,5.178571428571429,5,13,198,188
029740-99999,0.45265462506842796,0.3172638593963475,0.5880453907405084,1,40.357142857142854,38,46,231,232
026160-99999,0.524356869184472,0.18254539484684246,0.8661683435221015,1,61.92857142857143,66,73,242,251
024960-99999,-0.03585112205801305,-0.4928282886693231,0.421126044553297,0,76.82142857142857,85,75,256,238
